"to_id";"from_id"
"BS_ufficiale";"1313596125052624901"
"BS_ufficiale";"1485231681137258503"
"BS_ufficiale";"728554340928110592"
"BS_ufficiale";"970610881603268608"
"BS_ufficiale";"426915054"
"BS_ufficiale";"100129836"
"BS_ufficiale";"1305256594519793670"
"BS_ufficiale";"1259836493155250176"
"BS_ufficiale";"1484246274916376585"
"BS_ufficiale";"740364656330584066"
"BS_ufficiale";"1474763344661950472"
"BS_ufficiale";"1438794603184939013"
"BS_ufficiale";"1217599622044098563"
"BS_ufficiale";"1483364061324754948"
"BS_ufficiale";"1484060463243612161"
"BS_ufficiale";"1484181831742148612"
"BS_ufficiale";"1484115028878020609"
"BS_ufficiale";"865622386548162560"
"BS_ufficiale";"1484142049226113025"
"BS_ufficiale";"1131495718575837185"
"BS_ufficiale";"1181450898746347521"
"BS_ufficiale";"1483774895792304130"
"BS_ufficiale";"1456569398190292992"
"BS_ufficiale";"833256403993296897"
"BS_ufficiale";"1482884128085323782"
"BS_ufficiale";"939504995376009216"
"BS_ufficiale";"1458012786714365957"
"BS_ufficiale";"1231221557499957249"
"BS_ufficiale";"1480060079433043968"
"BS_ufficiale";"1455096346566868993"
"BS_ufficiale";"1357109862111588353"
"BS_ufficiale";"1480625112374296582"
"BS_ufficiale";"1481581966751420417"
"BS_ufficiale";"1480809994589192192"
"BS_ufficiale";"1481004305649971204"
"BS_ufficiale";"1044309690"
"BS_ufficiale";"1480535700965572614"
"BS_ufficiale";"1479883887648120838"
"BS_ufficiale";"1479798554071904258"
"BS_ufficiale";"2279766579"
"BS_ufficiale";"3147983103"
"BS_ufficiale";"144450156"
"BS_ufficiale";"1478879330633715747"
"BS_ufficiale";"1408173485004840960"
"BS_ufficiale";"901236041885130754"
"BS_ufficiale";"1070447745234808832"
"BS_ufficiale";"1162658174664695808"
"BS_ufficiale";"1422876910779084803"
"BS_ufficiale";"1134328969493405696"
"BS_ufficiale";"492045482"
"BS_ufficiale";"1425970390006915074"
"BS_ufficiale";"1477269356585357316"
"BS_ufficiale";"1477038753915023362"
"BS_ufficiale";"1410189558600318976"
"BS_ufficiale";"1421708219282378753"
"BS_ufficiale";"1040972896213118976"
"BS_ufficiale";"1303009058392342533"
"BS_ufficiale";"1476434409880535042"
"BS_ufficiale";"3101985905"
"BS_ufficiale";"1218108042081964032"
"BS_ufficiale";"1451668649253691403"
"BS_ufficiale";"843604341105840128"
"BS_ufficiale";"3458226142"
"BS_ufficiale";"4590520401"
"BS_ufficiale";"1474464713069285381"
"BS_ufficiale";"1460881270054047748"
"BS_ufficiale";"1581224888"
"BS_ufficiale";"1245848354191486982"
"BS_ufficiale";"3986094436"
"BS_ufficiale";"1469419731270594561"
"BS_ufficiale";"3039135533"
"BS_ufficiale";"1472523782128652291"
"BS_ufficiale";"2225787918"
"BS_ufficiale";"1306234619726094337"
"BS_ufficiale";"1421046375198904327"
"BS_ufficiale";"2559304227"
"BS_ufficiale";"1215039572"
"BS_ufficiale";"1298309341636956163"
"BS_ufficiale";"1469055525841162245"
"BS_ufficiale";"1246046581830365185"
"BS_ufficiale";"1356322584019795970"
"BS_ufficiale";"4417966937"
"BS_ufficiale";"1340021211968000015"
"BS_ufficiale";"1406658188263444480"
"BS_ufficiale";"3037331098"
"BS_ufficiale";"814814439090352128"
"BS_ufficiale";"523431526"
"BS_ufficiale";"880491550031175681"
"BS_ufficiale";"1320268239973371917"
"BS_ufficiale";"872076729535406080"
"BS_ufficiale";"832288337478217729"
"BS_ufficiale";"777852176307724288"
"BS_ufficiale";"1400952398819082240"
"BS_ufficiale";"100607668"
"BS_ufficiale";"929823314"
"BS_ufficiale";"1146371936135651328"
"BS_ufficiale";"1034790587113844737"
"BS_ufficiale";"1241305471497183232"
"BS_ufficiale";"1474888609539006467"
"BS_ufficiale";"724554112864497664"
"BS_ufficiale";"1410198891312697355"
"BS_ufficiale";"1474405519859277826"
"BS_ufficiale";"1474275907108020225"
"BS_ufficiale";"1443202117024497665"
"BS_ufficiale";"1473272374715994115"
"BS_ufficiale";"1234892882617753601"
"BS_ufficiale";"547623296"
"BS_ufficiale";"594571782"
"BS_ufficiale";"1460865390918184970"
"BS_ufficiale";"1471360085368754178"
"BS_ufficiale";"1376542083419344901"
"BS_ufficiale";"1435436801326469120"
"BS_ufficiale";"1470338888967278596"
"BS_ufficiale";"309198424"
"BS_ufficiale";"1393428915004317696"
"BS_ufficiale";"99369286"
"BS_ufficiale";"1382467743149133826"
"BS_ufficiale";"1407052570246385668"
"BS_ufficiale";"1421541218446684162"
"BS_ufficiale";"1464940743068422149"
"BS_ufficiale";"1352511379618598912"
"BS_ufficiale";"2382662459"
"BS_ufficiale";"485741420"
"BS_ufficiale";"1471020483315478531"
"BS_ufficiale";"1389285292209852422"
"BS_ufficiale";"466690162"
"BS_ufficiale";"1249836234475745281"
"BS_ufficiale";"1470669875551027205"
"BS_ufficiale";"1470690754783760384"
"BS_ufficiale";"866672968281337859"
"BS_ufficiale";"2902891175"
"BS_ufficiale";"1396128187789287435"
"BS_ufficiale";"1468626755833720838"
"BS_ufficiale";"1321894434754174980"
"BS_ufficiale";"1460211185429663748"
"BS_ufficiale";"719147371045765120"
"BS_ufficiale";"2269003499"
"BS_ufficiale";"1469352768423047170"
"BS_ufficiale";"1411308320720310272"
"BS_ufficiale";"1393334167216214018"
"BS_ufficiale";"1247166430233022466"
"BS_ufficiale";"635532709"
"BS_ufficiale";"1464426376614789127"
"BS_ufficiale";"1465821049430360070"
"BS_ufficiale";"900784913456087040"
"BS_ufficiale";"149183666"
"BS_ufficiale";"1467977782231764999"
"BS_ufficiale";"2821203335"
"BS_ufficiale";"1393862237916438528"
"BS_ufficiale";"1354358421361987584"
"BS_ufficiale";"1467479969618092034"
"BS_ufficiale";"1452379564190179330"
"BS_ufficiale";"1466747096980201476"
"BS_ufficiale";"1427410112625496064"
"BS_ufficiale";"1467276870785945602"
"BS_ufficiale";"376755862"
"BS_ufficiale";"1263739819647209479"
"BS_ufficiale";"2987384775"
"BS_ufficiale";"1112774946403598336"
"BS_ufficiale";"1442157330980687879"
"BS_ufficiale";"1458763771506221057"
"BS_ufficiale";"1432707196249313282"
"BS_ufficiale";"1372466777729474562"
"BS_ufficiale";"1365036922972815361"
"BS_ufficiale";"1442864920819748868"
"BS_ufficiale";"849575008406044672"
"BS_ufficiale";"1392815867302395907"
"BS_ufficiale";"1410741016819384320"
"BS_ufficiale";"1361086244889968640"
"BS_ufficiale";"1465943588618002440"
"BS_ufficiale";"1043795812034195457"
"BS_ufficiale";"1404401613968707588"
"BS_ufficiale";"985098809515692032"
"BS_ufficiale";"1463214085013590018"
"BS_ufficiale";"1415041779158630403"
"BS_ufficiale";"1465032504264568845"
"BS_ufficiale";"1416853545446477825"
"BS_ufficiale";"1465308117596622850"
"BS_ufficiale";"1438144900671975431"
"BS_ufficiale";"1465105928336945155"
"BS_ufficiale";"1438110706113683458"
"BS_ufficiale";"1375288573281243142"
"BS_ufficiale";"1271035065666080773"
"BS_ufficiale";"1459583838825455623"
"BS_ufficiale";"1138550309289172992"
"BS_ufficiale";"135904609"
"BS_ufficiale";"1461372419969585155"
"BS_ufficiale";"1221418180587016192"
"BS_ufficiale";"1464199037993857029"
"BS_ufficiale";"1356713597225811969"
"BS_ufficiale";"1406664431988359171"
"BS_ufficiale";"1355313301044031489"
"BS_ufficiale";"1192072432133296130"
"BS_ufficiale";"1000973052535017472"
"BS_ufficiale";"1612079179"
"BS_ufficiale";"1252677167701528577"
"BS_ufficiale";"1365393587274461185"
"BS_ufficiale";"484961286"
"BS_ufficiale";"1628653124"
"BS_ufficiale";"1172990141956313099"
"BS_ufficiale";"1181268211024744455"
"BS_ufficiale";"1449856334468460548"
"BS_ufficiale";"1342087523707858946"
"BS_ufficiale";"907616381327302657"
"BS_ufficiale";"2215702675"
"BS_ufficiale";"1420256060443660289"
"BS_ufficiale";"794622039856414720"
"BS_ufficiale";"1396081488827977732"
"BS_ufficiale";"1462470133419491330"
"BS_ufficiale";"1462052811865214981"
"BS_ufficiale";"975473545244499969"
"BS_ufficiale";"1446489727947972617"
"BS_ufficiale";"1461702162296287236"
"BS_ufficiale";"1455573689177714698"
"BS_ufficiale";"1427474513185460230"
"BS_ufficiale";"1317180633391779840"
"BS_ufficiale";"957452270203006979"
"BS_ufficiale";"1455843673795698689"
"BS_ufficiale";"967846239487365121"
"BS_ufficiale";"1063529564327022592"
"BS_ufficiale";"1115706934382829569"
"BS_ufficiale";"1351898365"
"BS_ufficiale";"1460905210017206275"
"BS_ufficiale";"1460422829652983812"
"BS_ufficiale";"1319672207266775041"
"BS_ufficiale";"1459895067632623618"
"BS_ufficiale";"1290226167300214786"
"BS_ufficiale";"1250134670639054848"
"BS_ufficiale";"1459893784372727814"
"BS_ufficiale";"864094243744354305"
"BS_ufficiale";"957056233655144448"
"BS_ufficiale";"258102906"
"BS_ufficiale";"1458819465391624192"
"BS_ufficiale";"1459102261997670400"
"BS_ufficiale";"784580120"
"BS_ufficiale";"1441767938168479746"
"BS_ufficiale";"390769487"
"BS_ufficiale";"396927036"
"BS_ufficiale";"1458117394665201664"
"BS_ufficiale";"817075264438071296"
"BS_ufficiale";"1457988674054983686"
"BS_ufficiale";"1438529959681830917"
"BS_ufficiale";"1452980849172008962"
"BS_ufficiale";"1455383952831754245"
"BS_ufficiale";"1054787102313975809"
"BS_ufficiale";"1457445549712543748"
"BS_ufficiale";"2756309084"
"BS_ufficiale";"1454318253635944450"
"BS_ufficiale";"1431945431626485764"
"BS_ufficiale";"1456711622622425091"
"BS_ufficiale";"1456347020453728256"
"BS_ufficiale";"1456205717183078401"
"BS_ufficiale";"1456036320401309699"
"BS_ufficiale";"1419677112240427008"
"BS_ufficiale";"958262333326970881"
"BS_ufficiale";"1004088405838499842"
"BS_ufficiale";"1298335459895107584"
"BS_ufficiale";"1455208638717517824"
"BS_ufficiale";"1316714809484865537"
"BS_ufficiale";"472005056"
"BS_ufficiale";"1106536346"
"BS_ufficiale";"1452037977329348610"
"BS_ufficiale";"1425131312244039681"
"BS_ufficiale";"1433945946644230149"
"BS_ufficiale";"1454478078202232840"
"BS_ufficiale";"1652902266"
"BS_ufficiale";"1452202211329683456"
"BS_ufficiale";"750614703441936384"
"BS_ufficiale";"892748845"
"BS_ufficiale";"50372471"
"BS_ufficiale";"1450433478336602114"
"BS_ufficiale";"1280842739161104384"
"BS_ufficiale";"345219705"
"BS_ufficiale";"3694880356"
"BS_ufficiale";"1258027879197216770"
"BS_ufficiale";"1268110248"
"BS_ufficiale";"1450179661292523524"
"BS_ufficiale";"2508574622"
"BS_ufficiale";"834418524982542337"
"BS_ufficiale";"489591647"
"BS_ufficiale";"724540036201496576"
"BS_ufficiale";"1253364629994196992"
"BS_ufficiale";"3310515239"
"BS_ufficiale";"1453825363734376454"
"BS_ufficiale";"1311083701070069760"
"BS_ufficiale";"1187399364"
"BS_ufficiale";"96624832"
"BS_ufficiale";"1453683532195418115"
"BS_ufficiale";"420280629"
"BS_ufficiale";"714640448"
"BS_ufficiale";"1324304905"
"BS_ufficiale";"244886757"
"BS_ufficiale";"1034190736177197056"
"BS_ufficiale";"1451263409345990657"
"BS_ufficiale";"1107211337137119232"
"BS_ufficiale";"1322205483881668612"
"BS_ufficiale";"1214769065224540161"
"BS_ufficiale";"576539396"
"BS_ufficiale";"899004781645238274"
"BS_ufficiale";"1453078454904233991"
"BS_ufficiale";"1047220678414491650"
"BS_ufficiale";"1436882019347308547"
"BS_ufficiale";"4307907075"
"BS_ufficiale";"1450364319359766528"
"BS_ufficiale";"1448294251725475842"
"BS_ufficiale";"382148603"
"BS_ufficiale";"383045279"
"BS_ufficiale";"2218285140"
"BS_ufficiale";"1411260448083746819"
"BS_ufficiale";"756989155"
"BS_ufficiale";"3138736227"
"BS_ufficiale";"2290224324"
"BS_ufficiale";"1433128942337155075"
"BS_ufficiale";"1453050033662726159"
"BS_ufficiale";"1047867852253003778"
"BS_ufficiale";"804353457268420608"
"BS_ufficiale";"1451497835183083552"
"BS_ufficiale";"1451091077218410497"
"BS_ufficiale";"2559279620"
"BS_ufficiale";"772909466266263554"
"BS_ufficiale";"1399088331930095616"
"BS_ufficiale";"1446436327705268330"
"BS_ufficiale";"1445121460121571337"
"BS_ufficiale";"1279159163218731014"
"BS_ufficiale";"1214958378956533760"
"BS_ufficiale";"1450802173332307973"
"BS_ufficiale";"985942980"
"BS_ufficiale";"415561240"
"BS_ufficiale";"3228219958"
"BS_ufficiale";"1440820715092004875"
"BS_ufficiale";"930467209918414850"
"BS_ufficiale";"1450167722994700288"
"BS_ufficiale";"326150500"
"BS_ufficiale";"928983246792208387"
"BS_ufficiale";"1448389105184825350"
"BS_ufficiale";"520343845"
"BS_ufficiale";"997802460109529089"
"BS_ufficiale";"1443868124659466242"
"BS_ufficiale";"1329552275140976642"
"BS_ufficiale";"1440758841688289292"
"BS_ufficiale";"833474924345966592"
"BS_ufficiale";"227245275"
"BS_ufficiale";"1258123024760541185"
"BS_ufficiale";"368270190"
"BS_ufficiale";"810836591111503877"
"BS_ufficiale";"318576019"
"BS_ufficiale";"3010950430"
"BS_ufficiale";"1393123395525558274"
"BS_ufficiale";"1445327712470634497"
"BS_ufficiale";"1445287194315350018"
"BS_ufficiale";"1436381324022099970"
"BS_ufficiale";"2403247452"
"BS_ufficiale";"2543376160"
"BS_ufficiale";"544540957"
"BS_ufficiale";"760255024454889472"
"BS_ufficiale";"1444603747984986112"
"BS_ufficiale";"1444119785730674689"
"BS_ufficiale";"1447147342797459460"
"BS_ufficiale";"1391615671147106311"
"BS_ufficiale";"1441507926993039365"
"BS_ufficiale";"2322193013"
"BS_ufficiale";"1326136093834702848"
"BS_ufficiale";"1445106708448223247"
"BS_ufficiale";"1448536767502721025"
"BS_ufficiale";"950114153955553281"
"BS_ufficiale";"1331702829032103938"
"BS_ufficiale";"1448248950381764620"
"BS_ufficiale";"1237340494973349890"
"BS_ufficiale";"4128084671"
"BS_ufficiale";"1213485846197755905"
"BS_ufficiale";"1343696931567112196"
"BS_ufficiale";"742948963"
"BS_ufficiale";"1404093707104686082"
"BS_ufficiale";"1086363719536398336"
"BS_ufficiale";"1362073145893658630"
"BS_ufficiale";"1427284279697027084"
"BS_ufficiale";"366839435"
"BS_ufficiale";"1381330823685750787"
"BS_ufficiale";"1443311630117478403"
"BS_ufficiale";"3994583446"
"BS_ufficiale";"1120403433717207040"
"BS_ufficiale";"1446180233602818054"
"BS_ufficiale";"1303303271117975553"
"BS_ufficiale";"1431682721407983619"
"BS_ufficiale";"1445694493823438850"
"BS_ufficiale";"224698035"
"BS_ufficiale";"939681533841076225"
"BS_ufficiale";"1431226042954522627"
"BS_ufficiale";"587898727"
"BS_ufficiale";"1445135743370899456"
"BS_ufficiale";"1919392430"
"BS_ufficiale";"1372028347753099266"
"BS_ufficiale";"947600414102388736"
"BS_ufficiale";"1442074718207574016"
"BS_ufficiale";"1443641300755132430"
"BS_ufficiale";"1170736470057017347"
"BS_ufficiale";"1444274989105037317"
"BS_ufficiale";"405930388"
"BS_ufficiale";"974528698350166016"
"BS_ufficiale";"1343785878922137603"
"BS_ufficiale";"1346480902533042181"
"BS_ufficiale";"1443652611564097537"
"BS_ufficiale";"1893932443"
"BS_ufficiale";"1417540384201318401"
"BS_ufficiale";"1253294309178294274"
"BS_ufficiale";"1432380360109793297"
"BS_ufficiale";"521439209"
"BS_ufficiale";"1442750607262093317"
"BS_ufficiale";"984737299006140416"
"BS_ufficiale";"1356692149883056129"
"BS_ufficiale";"1137453487"
"BS_ufficiale";"1164430792568836096"
"BS_ufficiale";"1441078730408009731"
"BS_ufficiale";"1391785800958988288"
"BS_ufficiale";"1111390819230060544"
"BS_ufficiale";"1315266637516304386"
"BS_ufficiale";"1431792720943751170"
"BS_ufficiale";"381585815"
"BS_ufficiale";"1438780545803108353"
"BS_ufficiale";"1370075695125311490"
"BS_ufficiale";"1248359771406766081"
"BS_ufficiale";"1342809086929346561"
"BS_ufficiale";"1270697261048135682"
"BS_ufficiale";"1625032586"
"BS_ufficiale";"1434517096545886211"
"BS_ufficiale";"1421451423787720708"
"BS_ufficiale";"1448686220"
"BS_ufficiale";"1351210649192460293"
"BS_ufficiale";"851859928696463360"
"BS_ufficiale";"1437460740621938694"
"BS_ufficiale";"1334578900081537026"
"BS_ufficiale";"1437764664990093315"
"BS_ufficiale";"1437373324242345984"
"BS_ufficiale";"1437180142892244992"
"BS_ufficiale";"540598438"
"BS_ufficiale";"1436197225428922369"
"BS_ufficiale";"1436708746877718534"
"BS_ufficiale";"1411721918168944640"
"BS_ufficiale";"1433510344459231240"
"BS_ufficiale";"1251040388800024577"
"BS_ufficiale";"1131257146593689601"
"BS_ufficiale";"1263440530068905984"
"BS_ufficiale";"2860234137"
"BS_ufficiale";"1278826027033165826"
"BS_ufficiale";"907979149"
"BS_ufficiale";"1433905383735758852"
"BS_ufficiale";"1438492370"
"BS_ufficiale";"1433543964376776705"
"BS_ufficiale";"517644348"
"BS_ufficiale";"1433471134964588551"
"BS_ufficiale";"104876365"
"BS_ufficiale";"1431250661732126724"
"BS_ufficiale";"1356655694963957760"
"BS_ufficiale";"1432786556021100544"
"BS_ufficiale";"1425126518427095047"
"BS_ufficiale";"1316338155264581633"
"BS_ufficiale";"749988431472783360"
"BS_ufficiale";"4856631827"
"BS_ufficiale";"1273980230206738435"
"BS_ufficiale";"570082293"
"BS_ufficiale";"1432358685469290506"
"BS_ufficiale";"2448120009"
"BS_ufficiale";"1367446524570009601"
"BS_ufficiale";"104839267"
"BS_ufficiale";"496931080"
"BS_ufficiale";"890279077910806528"
"BS_ufficiale";"988003117760425989"
"BS_ufficiale";"2410907862"
"BS_ufficiale";"885196026457583620"
"BS_ufficiale";"786232506"
"BS_ufficiale";"910111590"
"BS_ufficiale";"582293587"
"BS_ufficiale";"298020932"
"BS_ufficiale";"485216862"
"BS_ufficiale";"1138383154253877249"
"BS_ufficiale";"1223880800283889664"
"BS_ufficiale";"717750009664548864"
"BS_ufficiale";"1061971637719961600"
"BS_ufficiale";"768475665276493825"
"BS_ufficiale";"1431293521458249736"
"BS_ufficiale";"844789092479000576"
"BS_ufficiale";"1187311028050317312"
"BS_ufficiale";"1301451680035336194"
"BS_ufficiale";"1147157746195881985"
"BS_ufficiale";"1389295472762892289"
"BS_ufficiale";"461900216"
"BS_ufficiale";"154165427"
"BS_ufficiale";"920723902510305280"
"BS_ufficiale";"972710970"
"BS_ufficiale";"1131929846"
"BS_ufficiale";"1972368852"
"BS_ufficiale";"864539666057486336"
"BS_ufficiale";"1368872715831099393"
"BS_ufficiale";"997560591169605633"
"BS_ufficiale";"1402397331593515013"
"BS_ufficiale";"1430645461225033728"
"BS_ufficiale";"1430615114676330507"
"BS_ufficiale";"417526349"
"BS_ufficiale";"1181609868299509766"
"BS_ufficiale";"202623771"
"BS_ufficiale";"1413607281569239044"
"BS_ufficiale";"327415242"
"BS_ufficiale";"1276868655712788487"
"BS_ufficiale";"1563938587"
"BS_ufficiale";"920579371282386945"
"BS_ufficiale";"258886287"
"BS_ufficiale";"3042919495"
"BS_ufficiale";"1395644277397598208"
"BS_ufficiale";"1316037680"
"BS_ufficiale";"190190854"
"BS_ufficiale";"1382053385373937669"
"BS_ufficiale";"395635707"
"BS_ufficiale";"1318363627074867200"
"BS_ufficiale";"362630063"
"BS_ufficiale";"555212999"
"BS_ufficiale";"834151718686449664"
"BS_ufficiale";"2690628133"
"BS_ufficiale";"729839436389879809"
"BS_ufficiale";"1402352156871741441"
"BS_ufficiale";"1429792998871732226"
"BS_ufficiale";"1660707378"
"BS_ufficiale";"1393572787554594816"
"BS_ufficiale";"772784960"
"BS_ufficiale";"1423670533909094407"
"BS_ufficiale";"895669201217736705"
"BS_ufficiale";"432722818"
"BS_ufficiale";"950765955755466752"
"BS_ufficiale";"2230178350"
"BS_ufficiale";"1428227431811387392"
"BS_ufficiale";"1356615737926901762"
"BS_ufficiale";"968155068687056897"
"BS_ufficiale";"811537980"
"BS_ufficiale";"1206192536"
"BS_ufficiale";"997030261"
"BS_ufficiale";"4197323039"
"BS_ufficiale";"960116382930231296"
"BS_ufficiale";"1171459112871161858"
"BS_ufficiale";"1240947776223096833"
"BS_ufficiale";"2737955973"
"BS_ufficiale";"801190557213138945"
"BS_ufficiale";"284976862"
"BS_ufficiale";"206756207"
"BS_ufficiale";"1172256394499768321"
"BS_ufficiale";"1427248124414898180"
"BS_ufficiale";"1088928186715590658"
"BS_ufficiale";"1172127848259301376"
"BS_ufficiale";"1421851278125187076"
"BS_ufficiale";"1283380338006392835"
"BS_ufficiale";"1425732297354055680"
"BS_ufficiale";"1424115960500432903"
"BS_ufficiale";"1425252164612591618"
"BS_ufficiale";"1127575645331054592"
"BS_ufficiale";"570732633"
"BS_ufficiale";"1414515380387827712"
"BS_ufficiale";"1418596135808217089"
"BS_ufficiale";"1423740954222252034"
"BS_ufficiale";"821153994957582336"
"BS_ufficiale";"1392162028853288961"
"BS_ufficiale";"155833004"
"BS_ufficiale";"3010794592"
"BS_ufficiale";"1413026654801342466"
"BS_ufficiale";"1421735933611847680"
"BS_ufficiale";"1390833904714715136"
"BS_ufficiale";"1415585273715515393"
"BS_ufficiale";"1342195875255349250"
"BS_ufficiale";"1419751350913675266"
"BS_ufficiale";"1380463467254198272"
"BS_ufficiale";"1281130433380528128"
"BS_ufficiale";"1418598028345217030"
"BS_ufficiale";"1358025352967303168"
"BS_ufficiale";"1347955938221821953"
"BS_ufficiale";"585436880"
"BS_ufficiale";"288733895"
"BS_ufficiale";"1386786871439659011"
"BS_ufficiale";"1407347081229082627"
"BS_ufficiale";"1252358053002960896"
"BS_ufficiale";"1933608835"
"BS_ufficiale";"2599090471"
"BS_ufficiale";"1383939671420403717"
"BS_ufficiale";"1357263225520332804"
"BS_ufficiale";"980746030621786114"
"BS_ufficiale";"2892443188"
"BS_ufficiale";"1407210313615822848"
"BS_ufficiale";"1360782557982433280"
"BS_ufficiale";"2743815009"
"BS_ufficiale";"1317169074200317953"
"BS_ufficiale";"1339591091863994368"
"BS_ufficiale";"788988905550974976"
"BS_ufficiale";"886987308838334464"
"BS_ufficiale";"1259795266355499010"
"BS_ufficiale";"258277376"
"BS_ufficiale";"1253460241796280322"
"BS_ufficiale";"3373193123"
"BS_ufficiale";"585858518"
"BS_ufficiale";"1405932457376030724"
"BS_ufficiale";"974042892036726790"
"BS_ufficiale";"1416447965091205126"
"BS_ufficiale";"1413463043888058370"
"BS_ufficiale";"1416143395068710912"
"BS_ufficiale";"1416052834114670597"
"BS_ufficiale";"1405382840892657665"
"BS_ufficiale";"863142447215517702"
"BS_ufficiale";"1049442652528238592"
"BS_ufficiale";"3808041017"
"BS_ufficiale";"1385696089634902017"
"BS_ufficiale";"1413119284386091008"
"BS_ufficiale";"1367095558612074497"
"BS_ufficiale";"1347181186356027392"
"BS_ufficiale";"1359998187851952130"
"BS_ufficiale";"1381256024389267458"
"BS_ufficiale";"1403132877060165634"
"BS_ufficiale";"1411040454276272131"
"BS_ufficiale";"3066089278"
"BS_ufficiale";"1368932206157193223"
"BS_ufficiale";"3023821247"
"BS_ufficiale";"1485645487"
"BS_ufficiale";"1093533511221497856"
"BS_ufficiale";"1385507273238265858"
"BS_ufficiale";"876768081640554496"
"BS_ufficiale";"1366488828006064136"
"BS_ufficiale";"310825756"
"BS_ufficiale";"968180829594836992"
"BS_ufficiale";"612741838"
"BS_ufficiale";"1357614949862899715"
"BS_ufficiale";"1240084380"
"BS_ufficiale";"991799262202810368"
"BS_ufficiale";"888181350615986176"
"BS_ufficiale";"1010423353776238592"
"BS_ufficiale";"2339747697"
"BS_ufficiale";"1040949427626754048"
"BS_ufficiale";"885820307239563264"
"BS_ufficiale";"2955533476"
"BS_ufficiale";"799596884809678848"
"BS_ufficiale";"58219697"
"BS_ufficiale";"3331407808"
"BS_ufficiale";"1183668767383011328"
"BS_ufficiale";"1295288616579674112"
"BS_ufficiale";"1297946627731333120"
"BS_ufficiale";"1343684023307132929"
"BS_ufficiale";"1258385175433617412"
"BS_ufficiale";"1385529827193757696"
"BS_ufficiale";"1371706812681052160"
"BS_ufficiale";"1208193577639170055"
"BS_ufficiale";"1199103839510634502"
"BS_ufficiale";"1443246278"
"BS_ufficiale";"1407154740027432968"
"BS_ufficiale";"91888594"
"BS_ufficiale";"1333019641338339328"
"BS_ufficiale";"4240356622"
"BS_ufficiale";"1233388612676411393"
"BS_ufficiale";"949691886280888320"
"BS_ufficiale";"1404859577494016005"
"BS_ufficiale";"1203344109974491137"
"BS_ufficiale";"1404354680935915523"
"BS_ufficiale";"766386161371713536"
"BS_ufficiale";"2765131499"
"BS_ufficiale";"1197556268132716546"
"BS_ufficiale";"1379895102257106946"
"BS_ufficiale";"1361423338292342784"
"BS_ufficiale";"1125065607794372609"
"BS_ufficiale";"2762171032"
"BS_ufficiale";"629462892"
"BS_ufficiale";"251668150"
"BS_ufficiale";"479812511"
"BS_ufficiale";"1344720609255825411"
"BS_ufficiale";"1347452144027389953"
"BS_ufficiale";"1204756573299630080"
"BS_ufficiale";"1402835909695971329"
"BS_ufficiale";"45503033"
"BS_ufficiale";"1148571788386979841"
"BS_ufficiale";"1349485442454986761"
"BS_ufficiale";"1346071746580013057"
"BS_ufficiale";"1325826613876027392"
"BS_ufficiale";"1399837335353708552"
"BS_ufficiale";"280030133"
"BS_ufficiale";"516350127"
"BS_ufficiale";"2564841744"
"BS_ufficiale";"1232253757318205440"
"BS_ufficiale";"1395103932960096267"
"BS_ufficiale";"1007732611303858182"
"BS_ufficiale";"987540658591223808"
"BS_ufficiale";"467573735"
"BS_ufficiale";"937426483022360576"
"BS_ufficiale";"148617852"
"BS_ufficiale";"180912395"
"BS_ufficiale";"1400859655052615685"
"BS_ufficiale";"1400538742843138054"
"BS_ufficiale";"1129232740740734976"
"BS_ufficiale";"2984387777"
"BS_ufficiale";"1399564514920632325"
"BS_ufficiale";"1177226857860739072"
"BS_ufficiale";"1291635200426991616"
"BS_ufficiale";"4202067873"
"BS_ufficiale";"1186180221017477120"
"BS_ufficiale";"1176023584420052992"
"BS_ufficiale";"1975015056"
"BS_ufficiale";"1399443451905818627"
"BS_ufficiale";"2226227091"
"BS_ufficiale";"1328797119583555587"
"BS_ufficiale";"1004427687841226753"
"BS_ufficiale";"1251644755"
"BS_ufficiale";"1197511444998344704"
"BS_ufficiale";"712272053978664960"
"BS_ufficiale";"1163374838"
"BS_ufficiale";"1399254661673238530"
"BS_ufficiale";"1399228011032072193"
"BS_ufficiale";"740752964508352512"
"BS_ufficiale";"1357616905037692928"
"BS_ufficiale";"1074783362"
"BS_ufficiale";"1297852337055248384"
"BS_ufficiale";"1386935925972819969"
"BS_ufficiale";"1039480087425499139"
"BS_ufficiale";"1376578063987773440"
"BS_ufficiale";"719836774722351106"
"BS_ufficiale";"1142408484924907520"
"BS_ufficiale";"931272883959222272"
"BS_ufficiale";"289322755"
"BS_ufficiale";"1394766738126934029"
"BS_ufficiale";"1328797394067197955"
"BS_ufficiale";"1390927994496163840"
"BS_ufficiale";"1392249859009298434"
"BS_ufficiale";"108550304"
"BS_ufficiale";"1370721369273606147"
"BS_ufficiale";"1330554046818750465"
"BS_ufficiale";"197030263"
"BS_ufficiale";"1295420194886688769"
"BS_ufficiale";"2419432440"
"BS_ufficiale";"3320696835"
"BS_ufficiale";"1389547461044277251"
"BS_ufficiale";"1322937768083861504"
"BS_ufficiale";"1387592173726621698"
"BS_ufficiale";"1390328682506502147"
"BS_ufficiale";"934400946519576576"
"BS_ufficiale";"1326121230613798915"
"BS_ufficiale";"405729813"
"BS_ufficiale";"1460154884"
"BS_ufficiale";"1390811415766872066"
"BS_ufficiale";"1361303185135124483"
